Census_Year,GEO_FIPS,METAREA,Race,RaceNum,V6,V7,V8,V9,V10,V11,V12,Total,GINI,HighSchoolorLess,SomeCollege,CollegeGrad,PostCollegeGrad,EDUCATTotal,SEXmale,SEXfemale,SEXtotal,ManagerialandProfessional,TechnicalSalesandAdministrative,Service,FarmingForrestryandFishing,PrecisonProductionCraftandRepairers,OperativesandLaborers,NonOccupationalResponses,OCCCATTotal,filter_$,TheilOccDiversity
1990,46520.0,"Honolulu, HI",Total,6.0,63643.0,314651.0,179163.0,58109.0,27557.0,3149.0,12838.0,659110.0,0.5284136243693931,337523.0,186751.0,93779.0,41057.0,659110.0,334842.0,324268.0,659110.0,125302.0,168395.0,83119.0,7631.0,45656.0,48271.0,180736.0,659110.0,1.0,0.8778173090826797
1990,26420.0,"Houston-Brazoria, TX",All OtherNH,1.0,1395.0,5100.0,2195.0,608.0,162.0,116.0,161.0,9737.0,0.5576620867765422,5451.0,3045.0,893.0,348.0,9737.0,4619.0,5118.0,9737.0,1741.0,2843.0,1423.0,135.0,1065.0,1200.0,1330.0,9737.0,1.0,0.9145413645960018
1990,26420.0,"Houston-Brazoria, TX",Asian NH,2.0,19021.0,38550.0,18355.0,6665.0,3947.0,344.0,1963.0,88845.0,0.6132458477563516,36285.0,19497.0,19398.0,13665.0,88845.0,44950.0,43895.0,88845.0,22802.0,23833.0,8821.0,331.0,6191.0,7106.0,19761.0,88845.0,1.0,0.8603589483070382
1990,26420.0,"Houston-Brazoria, TX",Black NH,3.0,67004.0,239722.0,86690.0,16550.0,3291.0,204.0,9906.0,423367.0,0.5619598567490086,266519.0,103978.0,36889.0,15981.0,423367.0,193441.0,229926.0,423367.0,54543.0,112041.0,72771.0,3271.0,25194.0,59221.0,96326.0,423367.0,1.0,0.8921123395805983
1990,26420.0,"Houston-Brazoria, TX",Hispanic,4.0,103994.0,257063.0,75109.0,14172.0,4185.0,486.0,12890.0,467899.0,0.6208491093175417,371608.0,67851.0,19539.0,8901.0,467899.0,246291.0,221608.0,467899.0,39616.0,90995.0,80869.0,9863.0,62311.0,81368.0,102877.0,467899.0,1.0,0.9342533179413942
1990,26420.0,"Houston-Brazoria, TX",White NH,5.0,156639.0,567750.0,397060.0,156473.0,104054.0,15008.0,35604.0,1432588.0,0.5498150090986811,603580.0,423853.0,286834.0,118321.0,1432588.0,703118.0,729470.0,1432588.0,401823.0,452153.0,101792.0,10159.0,118562.0,99179.0,248920.0,1432588.0,1.0,0.8421287284111528
1990,26420.0,"Houston-Brazoria, TX",Total,6.0,348053.0,1108185.0,579409.0,194468.0,115639.0,16158.0,60524.0,2422436.0,0.5797901105370354,1283443.0,618224.0,363553.0,157216.0,2422436.0,1192419.0,1230017.0,2422436.0,520525.0,681865.0,265676.0,23759.0,213323.0,248074.0,469214.0,2422436.0,1.0,0.8943273395048176
1990,26900.0,"Indianapolis, IN",All OtherNH,1.0,160.0,1204.0,394.0,115.0,22.0,0.0,80.0,1975.0,0.5740481027708328,1234.0,551.0,107.0,83.0,1975.0,795.0,1180.0,1975.0,408.0,506.0,329.0,0.0,154.0,204.0,374.0,1975.0,1.0,0.8848296072834239
1990,26900.0,"Indianapolis, IN",Asian NH,2.0,1345.0,3415.0,1868.0,610.0,416.0,38.0,233.0,7925.0,0.6014026920414441,3214.0,1842.0,1449.0,1420.0,7925.0,3437.0,4488.0,7925.0,2342.0,1699.0,1180.0,0.0,476.0,740.0,1488.0,7925.0,1.0,0.8624944253019369
1990,26900.0,"Indianapolis, IN",Black NH,3.0,14125.0,77619.0,22734.0,6209.0,1091.0,45.0,2767.0,124590.0,0.5337946262640905,83133.0,31017.0,6995.0,3445.0,124590.0,54448.0,70142.0,124590.0,14029.0,32515.0,24220.0,564.0,6292.0,18021.0,28949.0,124590.0,1.0,0.8781927838758321
1990,26900.0,"Indianapolis, IN",Hispanic,4.0,794.0,4416.0,1580.0,589.0,170.0,32.0,228.0,7809.0,0.5663090348015439,4292.0,2007.0,1040.0,470.0,7809.0,4191.0,3618.0,7809.0,1409.0,2038.0,1186.0,77.0,770.0,1018.0,1311.0,7809.0,1.0,0.9172870973883215
1990,26900.0,"Indianapolis, IN",White NH,5.0,69442.0,408143.0,218648.0,77447.0,32132.0,4848.0,16833.0,827493.0,0.5262038437735318,468370.0,194291.0,108092.0,56740.0,827493.0,392603.0,434890.0,827493.0,172510.0,230647.0,79424.0,11746.0,72858.0,97255.0,163053.0,827493.0,1.0,0.901347289404043
1990,26900.0,"Indianapolis, IN",Total,6.0,85866.0,494797.0,245224.0,84970.0,33831.0,4963.0,20141.0,969792.0,0.5310505396552712,560243.0,229708.0,117683.0,62158.0,969792.0,455474.0,514318.0,969792.0,190698.0,267405.0,106339.0,12387.0,80550.0,117238.0,195175.0,969792.0,1.0,0.9033606853035938
1990,27260.0,"Jacksonville, FL",All OtherNH,1.0,337.0,1281.0,220.0,118.0,65.0,0.0,24.0,2045.0,0.548617841644522,1225.0,630.0,62.0,128.0,2045.0,922.0,1123.0,2045.0,359.0,517.0,218.0,46.0,308.0,197.0,400.0,2045.0,1.0,0.9284879050096219
1990,27260.0,"Jacksonville, FL",Asian NH,2.0,1393.0,4519.0,1705.0,382.0,281.0,0.0,394.0,8674.0,0.6341965432504921,4800.0,1834.0,1401.0,639.0,8674.0,3841.0,4833.0,8674.0,1394.0,2116.0,1295.0,33.0,560.0,1074.0,2202.0,8674.0,1.0,0.8873419243519847
1990,27260.0,"Jacksonville, FL",Black NH,3.0,14045.0,75167.0,20791.0,3421.0,589.0,41.0,2798.0,116852.0,0.5356728359948288,78571.0,28046.0,7768.0,2467.0,116852.0,53043.0,63809.0,116852.0,11950.0,27968.0,21375.0,932.0,6872.0,17009.0,30746.0,116852.0,1.0,0.8855146475574419
1990,27260.0,"Jacksonville, FL",Hispanic,4.0,1577.0,6379.0,2789.0,602.0,260.0,0.0,319.0,11926.0,0.5640615683845188,6167.0,3953.0,1326.0,480.0,11926.0,6654.0,5272.0,11926.0,1774.0,3246.0,1187.0,79.0,1046.0,1144.0,3450.0,11926.0,1.0,0.8724159003300103
1990,27260.0,"Jacksonville, FL",White NH,5.0,35928.0,189718.0,104442.0,30451.0,13435.0,1911.0,6998.0,382883.0,0.5220980077911659,208908.0,106527.0,48221.0,19227.0,382883.0,187886.0,194997.0,382883.0,75719.0,117149.0,30876.0,3912.0,33116.0,31307.0,90804.0,382883.0,1.0,0.8687157079111044
1990,27260.0,"Jacksonville, FL",Total,6.0,53280.0,277064.0,129947.0,34974.0,14630.0,1952.0,10533.0,522380.0,0.5334562782886318,299671.0,140990.0,58778.0,22941.0,522380.0,252346.0,270034.0,522380.0,91196.0,150996.0,54951.0,5002.0,41902.0,50731.0,127602.0,522380.0,1.0,0.8828784016431324
1990,28140.0,"Kansas City, MO-KS",All OtherNH,1.0,565.0,3352.0,1461.0,383.0,99.0,0.0,169.0,6029.0,0.5416151211415573,3839.0,1500.0,481.0,209.0,6029.0,3183.0,2846.0,6029.0,934.0,1342.0,1150.0,27.0,721.0,855.0,1000.0,6029.0,1.0,0.9211797361813645
1990,28140.0,"Kansas City, MO-KS",Asian NH,2.0,1501.0,5385.0,1918.0,506.0,392.0,47.0,419.0,10168.0,0.6268460960612787,4931.0,2009.0,1689.0,1539.0,10168.0,4830.0,5338.0,10168.0,2487.0,2020.0,1643.0,38.0,558.0,1731.0,1691.0,10168.0,1.0,0.8941609245389833
1990,28140.0,"Kansas City, MO-KS",Black NH,3.0,16988.0,84341.0,26379.0,4962.0,1481.0,247.0,3155.0,137553.0,0.5448433724663994,89587.0,34421.0,9112.0,4433.0,137553.0,60579.0,76974.0,137553.0,15479.0,33981.0,27104.0,1244.0,5968.0,21117.0,32660.0,137553.0,1.0,0.883429473602909
1990,28140.0,"Kansas City, MO-KS",Hispanic,4.0,4286.0,15925.0,6722.0,1840.0,405.0,0.0,677.0,29855.0,0.5537494288170624,19665.0,6880.0,2329.0,981.0,29855.0,14787.0,15068.0,29855.0,3989.0,6943.0,4314.0,146.0,2712.0,6112.0,5639.0,29855.0,1.0,0.9101636551176449
1990,28140.0,"Kansas City, MO-KS",White NH,5.0,80384.0,461578.0,271907.0,86573.0,38048.0,5474.0,19492.0,963456.0,0.521119094588283,483017.0,261654.0,152017.0,66768.0,963456.0,459563.0,503893.0,963456.0,211607.0,283034.0,91307.0,11132.0,75888.0,106302.0,184186.0,963456.0,1.0,0.8876575242660877
1990,28140.0,"Kansas City, MO-KS",Total,6.0,103724.0,570581.0,308387.0,94264.0,40425.0,5768.0,23912.0,1147061.0,0.5287365381584264,601039.0,306464.0,165628.0,73930.0,1147061.0,542942.0,604119.0,1147061.0,234496.0,327320.0,125518.0,12587.0,85847.0,136117.0,225176.0,1147061.0,1.0,0.8944658406768453
1990,28940.0,"Knoxville, TN",All OtherNH,1.0,150.0,903.0,141.0,39.0,45.0,0.0,39.0,1317.0,0.5801271379965038,819.0,372.0,66.0,60.0,1317.0,807.0,510.0,1317.0,258.0,90.0,294.0,15.0,135.0,225.0,300.0,1317.0,1.0,0.9048626160300424
1990,28940.0,"Knoxville, TN",Asian NH,2.0,642.0,1572.0,288.0,228.0,138.0,21.0,15.0,2904.0,0.5925049858746341,978.0,444.0,732.0,750.0,2904.0,1593.0,1311.0,2904.0,1080.0,456.0,348.0,24.0,129.0,351.0,516.0,2904.0,1.0,0.8495622836310653
1990,28940.0,"Knoxville, TN",Black NH,3.0,2535.0,18576.0,3288.0,771.0,270.0,27.0,504.0,25971.0,0.5045477004447512,16248.0,6855.0,2112.0,756.0,25971.0,11160.0,14811.0,25971.0,3051.0,4686.0,5886.0,111.0,1293.0,3612.0,7332.0,25971.0,1.0,0.874173088243523
1990,28940.0,"Knoxville, TN",Hispanic,4.0,168.0,1539.0,360.0,162.0,51.0,51.0,51.0,2382.0,0.5608727065784775,1113.0,603.0,405.0,261.0,2382.0,1053.0,1329.0,2382.0,729.0,573.0,372.0,48.0,51.0,219.0,390.0,2382.0,1.0,0.8591177312081423
1990,28940.0,"Knoxville, TN",White NH,5.0,47385.0,268089.0,92742.0,25470.0,12363.0,1716.0,8580.0,456345.0,0.5373968675790257,276429.0,105339.0,49905.0,24672.0,456345.0,215415.0,240930.0,456345.0,80691.0,112176.0,45294.0,5709.0,41667.0,58305.0,112503.0,456345.0,1.0,0.9054970653881002
1990,28940.0,"Knoxville, TN",Total,6.0,50880.0,290679.0,96819.0,26670.0,12867.0,1815.0,9189.0,488919.0,0.5373985937165133,295587.0,113613.0,53220.0,26499.0,488919.0,230028.0,258891.0,488919.0,85809.0,117981.0,52194.0,5907.0,43275.0,62712.0,121041.0,488919.0,1.0,0.9066657965217674
1990,29820.0,"Las Vegas, NV",All OtherNH,1.0,563.0,2982.0,1255.0,391.0,151.0,0.0,160.0,5502.0,0.5579372242601477,3155.0,1897.0,270.0,180.0,5502.0,2807.0,2695.0,5502.0,816.0,1036.0,1239.0,60.0,681.0,747.0,923.0,5502.0,1.0,0.9309924803017982
1990,29820.0,"Las Vegas, NV",Asian NH,2.0,3338.0,11212.0,4508.0,855.0,320.0,123.0,642.0,20998.0,0.5991330873966416,12352.0,5205.0,2646.0,795.0,20998.0,8680.0,12318.0,20998.0,2236.0,4397.0,8454.0,77.0,646.0,930.0,4258.0,20998.0,1.0,0.7818836300320307
1990,29820.0,"Las Vegas, NV",Black NH,3.0,6735.0,29550.0,9474.0,2198.0,384.0,29.0,1171.0,49541.0,0.5515545182248672,32129.0,13870.0,2333.0,1209.0,49541.0,25629.0,23912.0,49541.0,4882.0,9817.0,15695.0,535.0,2582.0,5283.0,10747.0,49541.0,1.0,0.8666066643429438
1990,29820.0,"Las Vegas, NV",Hispanic,4.0,8268.0,32539.0,10653.0,2225.0,461.0,103.0,1466.0,55715.0,0.5716267983289347,41488.0,11202.0,2133.0,892.0,55715.0,29541.0,26174.0,55715.0,3949.0,10308.0,19075.0,1160.0,5921.0,5701.0,9601.0,55715.0,1.0,0.8848666871740458
1990,29820.0,"Las Vegas, NV",White NH,5.0,42359.0,220837.0,123003.0,38412.0,17200.0,2637.0,8688.0,453136.0,0.5267548841849212,249302.0,144320.0,39572.0,19942.0,453136.0,230213.0,222923.0,453136.0,79041.0,122875.0,77519.0,2880.0,40343.0,37079.0,93399.0,453136.0,1.0,0.8933478922727975
1990,29820.0,"Las Vegas, NV",Total,6.0,61263.0,297120.0,148893.0,44081.0,18516.0,2892.0,12127.0,584892.0,0.5386901381221842,338426.0,176494.0,46954.0,23018.0,584892.0,296870.0,288022.0,584892.0,90924.0,148433.0,121982.0,4712.0,50173.0,49740.0,118928.0,584892.0,1.0,0.8979301574031142
1990,30780.0,"Little Rock-North Little Rock, AR",All OtherNH,1.0,126.0,681.0,339.0,76.0,0.0,0.0,0.0,1222.0,0.38675092215146056,700.0,375.0,0.0,147.0,1222.0,602.0,620.0,1222.0,173.0,346.0,91.0,22.0,169.0,173.0,248.0,1222.0,1.0,0.9115569462831893
1990,30780.0,"Little Rock-North Little Rock, AR",Asian NH,2.0,377.0,1046.0,230.0,169.0,18.0,0.0,0.0,1840.0,0.49289654070395905,888.0,460.0,96.0,396.0,1840.0,839.0,1001.0,1840.0,245.0,297.0,427.0,0.0,127.0,273.0,471.0,1840.0,1.0,0.883013971592325
1990,30780.0,"Little Rock-North Little Rock, AR",Black NH,3.0,9578.0,39657.0,10633.0,1347.0,162.0,32.0,1782.0,63191.0,0.569078552958022,41744.0,14821.0,4705.0,1921.0,63191.0,27915.0,35276.0,63191.0,6629.0,12840.0,11497.0,340.0,3359.0,10665.0,17861.0,63191.0,1.0,0.8797434048473246
1990,30780.0,"Little Rock-North Little Rock, AR",Hispanic,4.0,529.0,1947.0,568.0,194.0,89.0,0.0,29.0,3356.0,0.5225080617605824,1934.0,634.0,454.0,334.0,3356.0,1428.0,1928.0,3356.0,653.0,994.0,477.0,97.0,275.0,173.0,687.0,3356.0,1.0,0.8947908618343999
1990,30780.0,"Little Rock-North Little Rock, AR",White NH,5.0,24365.0,131277.0,63539.0,18863.0,8673.0,1408.0,5116.0,253241.0,0.5357481700516555,133135.0,67605.0,34122.0,18379.0,253241.0,121134.0,132107.0,253241.0,53526.0,74561.0,20765.0,2524.0,19342.0,24451.0,58072.0,253241.0,1.0,0.8733036758805434
1990,30780.0,"Little Rock-North Little Rock, AR",Total,6.0,34975.0,174608.0,75309.0,20649.0,8942.0,1440.0,6927.0,322850.0,0.5455500857056025,178401.0,83895.0,39377.0,21177.0,322850.0,151918.0,170932.0,322850.0,61226.0,89038.0,33257.0,2983.0,23272.0,35735.0,77339.0,322850.0,1.0,0.8856948726808826
1990,31080.0,"Los Angeles-Long Beach, CA",All OtherNH,1.0,6444.0,18527.0,9332.0,3088.0,1012.0,77.0,809.0,39289.0,0.5660571856826642,21759.0,12902.0,3174.0,1454.0,39289.0,19564.0,19725.0,39289.0,6372.0,10172.0,4527.0,229.0,3933.0,5522.0,8534.0,39289.0,1.0,0.9053236024413026
1990,31080.0,"Los Angeles-Long Beach, CA",Asian NH,2.0,147971.0,305287.0,161185.0,63491.0,30836.0,4896.0,15728.0,729394.0,0.6030838244390736,304062.0,191621.0,169004.0,64707.0,729394.0,348009.0,381385.0,729394.0,161416.0,218218.0,58997.0,5755.0,35346.0,58050.0,191612.0,729394.0,1.0,0.8405741897199236
1990,31080.0,"Los Angeles-Long Beach, CA",Black NH,3.0,107950.0,349986.0,175484.0,50674.0,14832.0,1648.0,13448.0,714022.0,0.5499629868587801,385407.0,240147.0,59851.0,28617.0,714022.0,329279.0,384743.0,714022.0,110929.0,196584.0,90957.0,4447.0,39093.0,75724.0,196288.0,714022.0,1.0,0.868751538284407
1990,31080.0,"Los Angeles-Long Beach, CA",Hispanic,4.0,530766.0,1253062.0,359710.0,76150.0,25053.0,3496.0,60763.0,2309000.0,0.6246548615321568,1840984.0,360319.0,72160.0,35537.0,2309000.0,1189581.0,1119419.0,2309000.0,174559.0,422535.0,321180.0,42239.0,241651.0,540304.0,566532.0,2309000.0,1.0,0.9118619204317557
1990,31080.0,"Los Angeles-Long Beach, CA",White NH,5.0,309516.0,1196630.0,811553.0,387975.0,259339.0,47139.0,71721.0,3083873.0,0.5450529246217602,1223766.0,1011087.0,546660.0,302360.0,3083873.0,1511627.0,1572246.0,3083873.0,887895.0,875429.0,202222.0,14474.0,219818.0,191910.0,692125.0,3083873.0,1.0,0.830551336200624
1990,31080.0,"Los Angeles-Long Beach, CA",Total,6.0,1102647.0,3123492.0,1517264.0,581378.0,331072.0,57256.0,162469.0,6875578.0,0.5908443513172625,3775978.0,1816076.0,850849.0,432675.0,6875578.0,3398060.0,3477518.0,6875578.0,1341171.0,1722938.0,677883.0,67144.0,539841.0,871510.0,1655091.0,6875578.0,1.0,0.8960552322488041
1990,31140.0,"Louisville, KY/IN",All OtherNH,1.0,280.0,906.0,89.0,51.0,7.0,0.0,0.0,1333.0,0.416875037547524,922.0,286.0,114.0,11.0,1333.0,364.0,969.0,1333.0,61.0,207.0,401.0,0.0,54.0,43.0,567.0,1333.0,1.0,0.7173949926956515
1990,31140.0,"Louisville, KY/IN",Asian NH,2.0,839.0,1623.0,364.0,218.0,180.0,49.0,83.0,3356.0,0.6706734882269318,1218.0,747.0,596.0,795.0,3356.0,1740.0,1616.0,3356.0,1110.0,446.0,555.0,0.0,120.0,231.0,894.0,3356.0,1.0,0.8157794726227542
1990,31140.0,"Louisville, KY/IN",Black NH,3.0,10337.0,56799.0,14118.0,2840.0,689.0,48.0,1945.0,86776.0,0.5333633437853522,57888.0,22091.0,4522.0,2275.0,86776.0,37923.0,48853.0,86776.0,8621.0,16991.0,18954.0,581.0,3782.0,14051.0,23796.0,86776.0,1.0,0.8739613359116358
1990,31140.0,"Louisville, KY/IN",Hispanic,4.0,388.0,1557.0,478.0,268.0,102.0,16.0,99.0,2908.0,0.6057384193477799,1592.0,715.0,334.0,267.0,2908.0,1545.0,1363.0,2908.0,668.0,505.0,405.0,7.0,265.0,351.0,707.0,2908.0,1.0,0.898450346910113
1990,31140.0,"Louisville, KY/IN",White NH,5.0,50055.0,298224.0,134228.0,39549.0,16691.0,2561.0,10317.0,551625.0,0.526460393932956,317199.0,139160.0,60026.0,35240.0,551625.0,257365.0,294260.0,551625.0,101219.0,144981.0,51278.0,4644.0,46793.0,68037.0,134673.0,551625.0,1.0,0.8916285992844323
1990,31140.0,"Louisville, KY/IN",Total,6.0,61899.0,359109.0,149277.0,42926.0,17669.0,2674.0,12444.0,645998.0,0.5310834144383072,378819.0,162999.0,65592.0,38588.0,645998.0,298937.0,347061.0,645998.0,111679.0,163130.0,71593.0,5232.0,51014.0,82713.0,160637.0,645998.0,1.0,0.895967631244917
1990,32580.0,"McAllen-Edinburg-Pharr-Mission, TX",All OtherNH,1.0,92.0,278.0,54.0,23.0,28.0,0.0,0.0,475.0,0.5380434203300861,335.0,31.0,67.0,42.0,475.0,211.0,264.0,475.0,62.0,92.0,126.0,0.0,20.0,70.0,105.0,475.0,1.0,0.8658819025736783
1990,32580.0,"McAllen-Edinburg-Pharr-Mission, TX",Asian NH,2.0,323.0,251.0,102.0,93.0,0.0,0.0,0.0,769.0,0.6281204211648885,348.0,100.0,214.0,107.0,769.0,325.0,444.0,769.0,207.0,251.0,22.0,0.0,20.0,31.0,238.0,769.0,1.0,0.7234284458432476
1990,32580.0,"McAllen-Edinburg-Pharr-Mission, TX",Black NH,3.0,184.0,123.0,258.0,100.0,0.0,0.0,31.0,696.0,0.5856942592251626,274.0,229.0,109.0,84.0,696.0,309.0,387.0,696.0,333.0,25.0,117.0,0.0,0.0,0.0,221.0,696.0,1.0,0.5839034879532443
1990,32580.0,"McAllen-Edinburg-Pharr-Mission, TX",Hispanic,4.0,51484.0,135387.0,18566.0,2508.0,994.0,252.0,8755.0,217946.0,0.6609101651971332,176923.0,28426.0,8995.0,3602.0,217946.0,101065.0,116881.0,217946.0,19287.0,40361.0,21748.0,20159.0,14855.0,32678.0,68858.0,217946.0,1.0,0.9294682904043823
1990,32580.0,"McAllen-Edinburg-Pharr-Mission, TX",White NH,5.0,5528.0,24241.0,9847.0,3452.0,1771.0,379.0,720.0,45938.0,0.549803678512945,22980.0,11852.0,7377.0,3729.0,45938.0,21918.0,24020.0,45938.0,10631.0,8558.0,1963.0,1371.0,1744.0,1528.0,20143.0,45938.0,1.0,0.7657918539650417
1990,32580.0,"McAllen-Edinburg-Pharr-Mission, TX",Total,6.0,57611.0,160280.0,28827.0,6176.0,2793.0,631.0,9506.0,265824.0,0.6468275404317967,200860.0,40638.0,16762.0,7564.0,265824.0,123828.0,141996.0,265824.0,30520.0,49287.0,23976.0,21530.0,16639.0,34307.0,89565.0,265824.0,1.0,0.9176968555586628
1990,32820.0,"Memphis, TN/AR/MS",All OtherNH,1.0,159.0,657.0,279.0,27.0,0.0,0.0,66.0,1188.0,0.6238723035064244,789.0,369.0,6.0,24.0,1188.0,483.0,705.0,1188.0,87.0,309.0,213.0,0.0,69.0,117.0,393.0,1188.0,1.0,0.8270583514572526
1990,32820.0,"Memphis, TN/AR/MS",Asian NH,2.0,1512.0,2337.0,1068.0,459.0,282.0,0.0,258.0,5916.0,0.6724484876259187,2289.0,1080.0,1296.0,1251.0,5916.0,2739.0,3177.0,5916.0,1764.0,1527.0,495.0,0.0,153.0,372.0,1605.0,5916.0,1.0,0.7915945568086896
1990,32820.0,"Memphis, TN/AR/MS",Black NH,3.0,39516.0,161049.0,40119.0,5880.0,849.0,171.0,6732.0,254316.0,0.5664530644610051,178617.0,56151.0,13200.0,6348.0,254316.0,112560.0,141756.0,254316.0,24483.0,50829.0,45534.0,3168.0,13212.0,43719.0,73371.0,254316.0,1.0,0.8863229281531472
1990,32820.0,"Memphis, TN/AR/MS",Hispanic,4.0,885.0,2664.0,888.0,198.0,117.0,0.0,42.0,4794.0,0.5328957073418242,2496.0,1485.0,537.0,276.0,4794.0,2838.0,1956.0,4794.0,882.0,1242.0,414.0,18.0,216.0,750.0,1272.0,4794.0,1.0,0.8611801913550055
1990,32820.0,"Memphis, TN/AR/MS",White NH,5.0,35982.0,171660.0,98301.0,31584.0,18189.0,3798.0,8412.0,367926.0,0.5484510965305736,165948.0,111933.0,60627.0,29418.0,367926.0,175866.0,192060.0,367926.0,87978.0,115536.0,26001.0,2322.0,26502.0,27186.0,82401.0,367926.0,1.0,0.843911702232898
1990,32820.0,"Memphis, TN/AR/MS",Total,6.0,78054.0,338367.0,140655.0,38148.0,19437.0,3969.0,15510.0,634140.0,0.5692557904153803,350139.0,171018.0,75666.0,37317.0,634140.0,294486.0,339654.0,634140.0,115194.0,169443.0,72657.0,5508.0,40152.0,72144.0,159042.0,634140.0,1.0,0.8843301080323211
1990,33100.0,"Miami-Hialeah, FL",All OtherNH,1.0,394.0,1403.0,612.0,166.0,34.0,0.0,45.0,2654.0,0.5336246650887064,1723.0,588.0,250.0,93.0,2654.0,1376.0,1278.0,2654.0,475.0,887.0,475.0,17.0,257.0,207.0,336.0,2654.0,1.0,0.8742467894074553
1990,33100.0,"Miami-Hialeah, FL",Asian NH,2.0,3547.0,8241.0,4179.0,1539.0,471.0,101.0,320.0,18398.0,0.5794455490248289,7793.0,4211.0,4183.0,2211.0,18398.0,8487.0,9911.0,18398.0,4474.0,5383.0,2961.0,322.0,751.0,867.0,3640.0,18398.0,1.0,0.8547786590973505
1990,33100.0,"Miami-Hialeah, FL",Black NH,3.0,49193.0,152130.0,45364.0,8782.0,1821.0,174.0,6325.0,263789.0,0.5830524450410364,188355.0,54294.0,13885.0,7255.0,263789.0,119646.0,144143.0,263789.0,29225.0,59340.0,53610.0,5569.0,15253.0,35714.0,65078.0,263789.0,1.0,0.9072596939201817
1990,33100.0,"Miami-Hialeah, FL",Hispanic,4.0,133134.0,451718.0,129377.0,28622.0,12922.0,2529.0,15278.0,773580.0,0.574059668458984,513694.0,164184.0,58472.0,37230.0,773580.0,364536.0,409044.0,773580.0,96906.0,199709.0,81884.0,11123.0,71382.0,108094.0,204482.0,773580.0,1.0,0.9019504557051163
1990,33100.0,"Miami-Hialeah, FL",White NH,5.0,45318.0,216061.0,125827.0,48634.0,33450.0,5717.0,11414.0,486421.0,0.5501413474662209,220723.0,137720.0,77992.0,49986.0,486421.0,230068.0,256353.0,486421.0,123743.0,136920.0,38810.0,3716.0,27676.0,21992.0,133564.0,486421.0,1.0,0.8232781275470351
1990,33100.0,"Miami-Hialeah, FL",Total,6.0,231586.0,829553.0,305359.0,87743.0,48698.0,8521.0,33382.0,1544842.0,0.5799035919933253,932288.0,360997.0,154782.0,96775.0,1544842.0,724113.0,820729.0,1544842.0,254823.0,402239.0,177740.0,20747.0,115319.0,166874.0,407100.0,1544842.0,1.0,0.8941013756894457
1990,33340.0,"Milwaukee, WI",All OtherNH,1.0,546.0,4098.0,990.0,96.0,29.0,0.0,104.0,5863.0,0.47729703111946076,3704.0,1827.0,303.0,29.0,5863.0,2811.0,3052.0,5863.0,593.0,1265.0,785.0,73.0,652.0,1239.0,1256.0,5863.0,1.0,0.9194883658941333
1990,33340.0,"Milwaukee, WI",Asian NH,2.0,2394.0,6794.0,1747.0,640.0,296.0,24.0,595.0,12490.0,0.6620697437889578,6379.0,2467.0,1947.0,1697.0,12490.0,6408.0,6082.0,12490.0,2403.0,2516.0,1244.0,73.0,660.0,1512.0,4082.0,12490.0,1.0,0.8613685555683646
1990,33340.0,"Milwaukee, WI",Black NH,3.0,16506.0,83291.0,20308.0,3555.0,715.0,39.0,4421.0,128835.0,0.5808184542369146,90299.0,30148.0,5893.0,2495.0,128835.0,57639.0,71196.0,128835.0,11114.0,26049.0,22965.0,246.0,5294.0,27239.0,35928.0,128835.0,1.0,0.858086551258176
1990,33340.0,"Milwaukee, WI",Hispanic,4.0,4060.0,17514.0,6132.0,836.0,196.0,28.0,682.0,29448.0,0.5455391604152975,21884.0,5681.0,1462.0,421.0,29448.0,15580.0,13868.0,29448.0,2982.0,5707.0,4454.0,303.0,2440.0,7324.0,6238.0,29448.0,1.0,0.9064533066969737
1990,33340.0,"Milwaukee, WI",White NH,5.0,60006.0,472857.0,262473.0,84552.0,34026.0,4266.0,18572.0,936752.0,0.5077187735053369,487173.0,256980.0,137035.0,55564.0,936752.0,441787.0,494965.0,936752.0,193475.0,253159.0,92367.0,7362.0,78430.0,113335.0,198624.0,936752.0,1.0,0.8931229437085112
1990,33340.0,"Milwaukee, WI",Total,6.0,83512.0,584554.0,291650.0,89679.0,35262.0,4357.0,24374.0,1113388.0,0.5223714938620696,609439.0,297103.0,146640.0,60206.0,1113388.0,524225.0,589163.0,1113388.0,210567.0,288696.0,121815.0,8057.0,87476.0,150649.0,246128.0,1113388.0,1.0,0.8977061571213503
1990,33460.0,"Minneapolis-St. Paul, MN",All OtherNH,1.0,1657.0,10843.0,3161.0,391.0,198.0,36.0,381.0,16667.0,0.5276571729237516,10762.0,4979.0,607.0,319.0,16667.0,7942.0,8725.0,16667.0,2069.0,4149.0,2536.0,343.0,1233.0,2860.0,3477.0,16667.0,1.0,0.9217359709174355
1990,33460.0,"Minneapolis-St. Paul, MN",Asian NH,2.0,6820.0,22045.0,5867.0,1707.0,1131.0,115.0,1529.0,39214.0,0.6388509282044021,20781.0,8219.0,5602.0,4612.0,39214.0,19176.0,20038.0,39214.0,7076.0,8026.0,4811.0,352.0,1061.0,5965.0,11923.0,39214.0,1.0,0.86308722297879
1990,33460.0,"Minneapolis-St. Paul, MN",Black NH,3.0,6256.0,35920.0,9735.0,2817.0,675.0,133.0,1557.0,57093.0,0.5585321588247074,32795.0,16183.0,5743.0,2372.0,57093.0,30229.0,26864.0,57093.0,8281.0,15290.0,11161.0,358.0,2096.0,8078.0,11829.0,57093.0,1.0,0.8776917237677957
